,symbol,quantity,price,trade_type,timestamp,strike,expiry,option_type,implied_vol
110,SPY,-34.61241156229414,417.8500061035156,stock,2023-06-01,,,,
111,SPY,39.36798141626333,421.82000732421875,stock,2023-06-02,,,,
112,SPY,-1.0,0.685,option,2023-06-02,411.0,2023-06-16,put,0.12412870203482075
113,SPY,-4.42636169075683,427.9200134277344,stock,2023-06-02,,,,
114,SPY,-33.264804125449245,427.9200134277344,stock,2023-06-05,,,,
115,SPY,34.79161829626272,427.1000061035156,stock,2023-06-06,,,,
116,SPY,-35.38000236325695,428.0299987792969,stock,2023-06-07,,,,
117,SPY,37.63586530941971,426.54998779296875,stock,2023-06-08,,,,
118,SPY,-37.03859586446937,429.1300048828125,stock,2023-06-09,,,,
119,SPY,-1.0,0.555,option,2023-06-09,412.5,2023-06-23,put,0.1198012255066158
120,SPY,-3.5508939066659306,429.8999938964844,stock,2023-06-09,,,,
121,SPY,44.241568899447564,429.8999938964844,stock,2023-06-12,,,,
122,SPY,-43.73910812409875,433.79998779296875,stock,2023-06-13,,,,
123,SPY,43.82842085688006,436.6600036621094,stock,2023-06-14,,,,
124,SPY,-43.74453167411846,437.17999267578125,stock,2023-06-15,,,,
125,SPY,43.74141943618825,442.6000061035156,stock,2023-06-16,,,,
126,SPY,-1.0,0.345,option,2023-06-16,422.0,2023-06-30,put,0.11561264698174754
127,SPY,-3.3200590472704405,439.4599914550781,stock,2023-06-16,,,,
128,SPY,-1.0,1.14,option,2023-06-16,422.0,2023-07-14,put,0.1109750403920412
129,SPY,-8.313774240772908,439.4599914550781,stock,2023-06-16,,,,
130,SPY,-28.530095151077916,439.4599914550781,stock,2023-06-19,,,,
131,SPY,25.424052966764176,439.4599914550781,stock,2023-06-20,,,,
132,SPY,-29.55875068331608,437.17999267578125,stock,2023-06-21,,,,
133,SPY,34.27599538700714,434.94000244140625,stock,2023-06-22,,,,
134,SPY,-41.4459784583394,436.510009765625,stock,2023-06-23,,,,
135,SPY,-1.0,0.385,option,2023-06-23,416.0,2023-07-07,put,0.11216859743919462
136,SPY,-2.9298787353664757,433.2099914550781,stock,2023-06-23,,,,
137,SPY,44.01855342364529,433.2099914550781,stock,2023-06-26,,,,
138,SPY,-30.253021250086643,431.44000244140625,stock,2023-06-27,,,,
139,SPY,31.240338458540243,436.1700134277344,stock,2023-06-28,,,,
140,SPY,-28.846890901436222,436.3900146484375,stock,2023-06-29,,,,
141,SPY,31.841772052833466,438.1099853515625,stock,2023-06-30,,,,
142,SPY,-1.0,0.365,option,2023-06-30,426.0,2023-07-14,put,0.10862788712833078
143,SPY,-2.7701099807722507,443.2799987792969,stock,2023-06-30,,,,
144,SPY,-1.0,1.255,option,2023-06-30,426.0,2023-07-28,put,0.10386229599070287
145,SPY,-7.353640669880712,443.2799987792969,stock,2023-06-30,,,,
146,SPY,-17.186659390384268,443.2799987792969,stock,2023-07-03,,,,
147,SPY,17.714285968549763,443.7900085449219,stock,2023-07-05,,,,
148,SPY,-22.786266506347125,443.1300048828125,stock,2023-07-06,,,,
149,SPY,21.36261566545867,439.6600036621094,stock,2023-07-07,,,,
150,SPY,-1.0,0.485,option,2023-07-07,421.0,2023-07-21,put,0.10717725757329197
151,SPY,-2.31448906532975,438.54998779296875,stock,2023-07-07,,,,
152,SPY,-12.074484416434245,438.54998779296875,stock,2023-07-10,,,,
153,SPY,16.178438539937275,439.6600036621094,stock,2023-07-11,,,,
154,SPY,-13.794255364320161,442.4599914550781,stock,2023-07-12,,,,
155,SPY,14.728071954461218,446.0199890136719,stock,2023-07-13,,,,
156,SPY,-14.669225400913563,449.55999755859375,stock,2023-07-14,,,,
157,SPY,-1.0,0.445,option,2023-07-14,431.0,2023-07-28,put,0.10238403410098593
158,SPY,-1.7009549904605015,449.2799987792969,stock,2023-07-14,,,,
159,SPY,-1.0,1.205,option,2023-07-14,431.0,2023-08-11,put,0.09761903711848005
160,SPY,-5.407324406017288,449.2799987792969,stock,2023-07-14,,,,
161,SPY,25.94427316929878,449.2799987792969,stock,2023-07-17,,,,
162,SPY,-24.000575566787596,450.8399963378906,stock,2023-07-18,,,,
163,SPY,24.420891882997758,454.19000244140625,stock,2023-07-19,,,,
164,SPY,-25.178138335998543,455.20001220703125,stock,2023-07-20,,,,
165,SPY,25.379184999236635,452.17999267578125,stock,2023-07-21,,,,
166,SPY,-1.0,0.435,option,2023-07-21,434.0,2023-08-04,put,0.09743207466982529
167,SPY,-1.3894187546389491,452.17999267578125,stock,2023-07-21,,,,
168,SPY,-21.946695472340913,452.17999267578125,stock,2023-07-24,,,,
169,SPY,22.345915464297903,454.20001220703125,stock,2023-07-25,,,,
170,SPY,-22.232462009237516,455.44000244140625,stock,2023-07-26,,,,
171,SPY,21.88141939768513,455.510009765625,stock,2023-07-27,,,,
172,SPY,-21.321545028061102,452.489990234375,stock,2023-07-28,,,,
173,SPY,-1.0,0.385,option,2023-07-28,439.0,2023-08-11,put,0.09206265125787577
174,SPY,-1.158697316253554,456.9200134277344,stock,2023-07-28,,,,
175,SPY,-1.0,1.255,option,2023-07-28,439.0,2023-08-25,put,0.08720332475545932
176,SPY,-4.162797445030753,456.9200134277344,stock,2023-07-28,,,,
177,SPY,29.469476463610732,456.9200134277344,stock,2023-07-31,,,,
178,SPY,-30.08558538031164,457.7900085449219,stock,2023-08-01,,,,
179,SPY,20.15914900439001,456.4800109863281,stock,2023-08-02,,,,
180,SPY,-23.14405629774278,450.1300048828125,stock,2023-08-03,,,,
181,SPY,15.934332764556506,448.8399963378906,stock,2023-08-04,,,,
182,SPY,-1.0,0.925,option,2023-08-04,429.0,2023-08-18,put,0.09462735299782615
183,SPY,-1.2366954003450226,446.80999755859375,stock,2023-08-04,,,,
184,SPY,2.858041150149345,446.80999755859375,stock,2023-08-07,,,,
185,SPY,-5.928046818096195,450.7099914550781,stock,2023-08-08,,,,
186,SPY,-2.061003358340823,448.75,stock,2023-08-09,,,,
187,SPY,4.331157465533801,445.75,stock,2023-08-10,,,,
188,SPY,-4.382015957513389,445.9100036621094,stock,2023-08-11,,,,
189,SPY,-1.0,0.705,option,2023-08-11,428.0,2023-08-25,put,0.09247979583336666
190,SPY,-1.122768517092132,445.6499938964844,stock,2023-08-11,,,,
191,SPY,-1.0,1.74,option,2023-08-11,428.0,2023-09-08,put,0.08790395901967495
192,SPY,-4.137150627247877,445.6499938964844,stock,2023-08-11,,,,
193,SPY,21.974642666814294,445.6499938964844,stock,2023-08-14,,,,
194,SPY,-42.4374023863398,448.1099853515625,stock,2023-08-15,,,,
195,SPY,18.89555934789294,442.8900146484375,stock,2023-08-16,,,,
196,SPY,-52.62505747520776,439.6400146484375,stock,2023-08-17,,,,
197,SPY,55.10620105269536,436.2900085449219,stock,2023-08-18,,,,
198,SPY,-1.0,0.945,option,2023-08-18,419.0,2023-09-01,put,0.09409275942546386
199,SPY,-1.1565594015931158,436.5,stock,2023-08-18,,,,
200,SPY,-20.030767881895613,436.5,stock,2023-08-21,,,,
201,SPY,5.07596792298521,439.3399963378906,stock,2023-08-22,,,,
202,SPY,51.74507962390574,438.1499938964844,stock,2023-08-23,,,,
203,SPY,-137.04889735248065,443.0299987792969,stock,2023-08-24,,,,
204,SPY,227.54389675005066,436.8900146484375,stock,2023-08-25,,,,
205,SPY,-1.0,0.595,option,2023-08-25,422.0,2023-09-08,put,0.09831907418775072
206,SPY,-1.3375123939676548,439.9700012207031,stock,2023-08-25,,,,
207,SPY,-1.0,2.13,option,2023-08-25,422.0,2023-09-22,put,0.09463908918036557
208,SPY,-4.820143378333153,439.9700012207031,stock,2023-08-25,,,,
209,SPY,-213.982747661336,439.9700012207031,stock,2023-08-28,,,,
210,SPY,216.57643133209427,442.760009765625,stock,2023-08-29,,,,
211,SPY,-216.3849209533991,449.1600036621094,stock,2023-08-30,,,,
212,SPY,216.38499935512158,451.010009765625,stock,2023-08-31,,,,
213,SPY,-216.32164802706848,450.3500061035156,stock,2023-09-01,,,,
214,SPY,-1.0,0.435,option,2023-09-01,433.0,2023-09-15,put,0.10010122726094445
215,SPY,-1.585784466174911,451.19000244140625,stock,2023-09-01,,,,
216,SPY,218.86864999639258,451.19000244140625,stock,2023-09-04,,,,
217,SPY,-219.23734998738792,451.19000244140625,stock,2023-09-05,,,,
218,SPY,217.9166869798825,449.239990234375,stock,2023-09-06,,,,
219,SPY,-218.53033284276265,446.2200012207031,stock,2023-09-07,,,,
220,SPY,219.80932841776823,444.8500061035156,stock,2023-09-08,,,,
221,SPY,-1.0,0.625,option,2023-09-08,428.0,2023-09-22,put,0.09598614228659477
222,SPY,-1.4468354926396532,445.5199890136719,stock,2023-09-08,,,,
223,SPY,-1.0,1.605,option,2023-09-08,428.0,2023-10-06,put,0.0924285013222355
224,SPY,-5.051482626404891,445.5199890136719,stock,2023-09-08,,,,
225,SPY,-207.111802459336,445.5199890136719,stock,2023-09-11,,,,
226,SPY,205.84609048621616,448.45001220703125,stock,2023-09-12,,,,
227,SPY,-205.10596306206355,445.989990234375,stock,2023-09-13,,,,
228,SPY,206.8388617705954,446.510009765625,stock,2023-09-14,,,,
229,SPY,-210.40711247531686,450.3599853515625,stock,2023-09-15,,,,
230,SPY,-1.0,0.515,option,2023-09-15,426.0,2023-09-29,put,0.09186909028155808
231,SPY,-1.151688234498982,443.3699951171875,stock,2023-09-15,,,,
232,SPY,213.73265415996798,443.3699951171875,stock,2023-09-18,,,,
233,SPY,-214.15006767983698,443.6300048828125,stock,2023-09-19,,,,
234,SPY,208.16064366328743,442.7099914550781,stock,2023-09-20,,,,
235,SPY,-248.51891136710967,438.6400146484375,stock,2023-09-21,,,,
236,SPY,246.94929046521327,431.3900146484375,stock,2023-09-22,,,,
237,SPY,-1.0,1.145,option,2023-09-22,414.0,2023-10-06,put,0.1084490630920566
238,SPY,-3.0188922063933865,430.4200134277344,stock,2023-09-22,,,,
239,SPY,-1.0,2.21,option,2023-09-22,413.0,2023-10-20,put,0.10720070300232891
240,SPY,-7.242521867740459,430.4200134277344,stock,2023-09-22,,,,
241,SPY,-208.75054053643322,430.4200134277344,stock,2023-09-25,,,,
242,SPY,119.74527551937885,432.2300109863281,stock,2023-09-26,,,,
243,SPY,-116.35228498122328,425.8800048828125,stock,2023-09-27,,,,
244,SPY,175.25984138368833,426.04998779296875,stock,2023-09-28,,,,
245,SPY,-173.29173710334322,428.5199890136719,stock,2023-09-29,,,,
246,SPY,-1.0,0.975,option,2023-09-29,410.0,2023-10-13,put,0.10898746609542043
247,SPY,-2.2610127591150775,427.4800109863281,stock,2023-09-29,,,,
248,SPY,175.16799723772112,427.4800109863281,stock,2023-10-02,,,,
249,SPY,-233.32389718596806,427.30999755859375,stock,2023-10-03,,,,
250,SPY,256.04893072607354,421.5899963378906,stock,2023-10-04,,,,
251,SPY,-264.1159092447735,424.6600036621094,stock,2023-10-05,,,,
252,SPY,366.5692544706316,424.5,stock,2023-10-06,,,,
253,SPY,-1.0,0.79,option,2023-10-06,412.0,2023-10-20,put,0.10862347374639673
254,SPY,-2.2402868529340036,429.5400085449219,stock,2023-10-06,,,,
255,SPY,-1.0,2.16,option,2023-10-06,412.0,2023-11-03,put,0.10760104524498731
256,SPY,-7.141664296227901,429.5400085449219,stock,2023-10-06,,,,
257,SPY,-349.4894069458377,429.5400085449219,stock,2023-10-09,,,,
258,SPY,351.459305283409,432.2900085449219,stock,2023-10-10,,,,
259,SPY,-350.5285285812864,434.5400085449219,stock,2023-10-11,,,,
260,SPY,349.74864557819546,436.32000732421875,stock,2023-10-12,,,,
261,SPY,-350.6392343580537,433.6600036621094,stock,2023-10-13,,,,
262,SPY,-1.0,1.255,option,2023-10-13,414.0,2023-10-27,put,0.10856665227231481
263,SPY,-2.308294003099365,431.5,stock,2023-10-13,,,,
264,SPY,357.3316627478172,431.5,stock,2023-10-16,,,,
265,SPY,-357.15325742058906,436.0400085449219,stock,2023-10-17,,,,
266,SPY,354.7635339259389,436.0199890136719,stock,2023-10-18,,,,
267,SPY,-358.9985476156032,430.2099914550781,stock,2023-10-19,,,,
268,SPY,342.7503183968173,426.42999267578125,stock,2023-10-20,,,,
269,SPY,-1.0,1.6749999999999998,option,2023-10-20,404.0,2023-11-03,put,0.111689031970616
270,SPY,-2.553026153528082,421.19000244140625,stock,2023-10-20,,,,
271,SPY,-1.0,3.5149999999999997,option,2023-10-20,404.0,2023-11-17,put,0.11105044912092829
272,SPY,-7.780104544418109,421.19000244140625,stock,2023-10-20,,,,
273,SPY,-326.2575096110669,421.19000244140625,stock,2023-10-23,,,,
274,SPY,344.2448987548397,420.4599914550781,stock,2023-10-24,,,,
275,SPY,-378.877408071627,423.6300048828125,stock,2023-10-25,,,,
276,SPY,280.20694428888294,417.54998779296875,stock,2023-10-26,,,,
277,SPY,-228.4265519749314,412.54998779296875,stock,2023-10-27,,,,
278,SPY,-1.0,1.62,option,2023-10-27,394.0,2023-11-10,put,0.11672325717977153
279,SPY,-3.152848921085527,410.67999267578125,stock,2023-10-27,,,,
280,SPY,294.313362338837,410.67999267578125,stock,2023-10-30,,,,
281,SPY,-274.4158656290385,415.5899963378906,stock,2023-10-31,,,,
282,SPY,284.1271685681278,418.20001220703125,stock,2023-11-01,,,,
283,SPY,-282.21916630241856,422.6600036621094,stock,2023-11-02,,,,
284,SPY,282.3487799609517,430.760009765625,stock,2023-11-03,,,,
285,SPY,-1.0,0.605,option,2023-11-03,417.0,2023-11-17,put,0.13144057688352404
286,SPY,-4.879740105286423,434.69000244140625,stock,2023-11-03,,,,
287,SPY,-1.0,1.525,option,2023-11-03,417.0,2023-12-01,put,0.1302418583392814
288,SPY,-11.269661793679331,434.69000244140625,stock,2023-11-03,,,,
289,SPY,-260.23036902327806,434.69000244140625,stock,2023-11-06,,,,
290,SPY,262.68077003569346,435.69000244140625,stock,2023-11-07,,,,
291,SPY,-261.6535978492978,436.92999267578125,stock,2023-11-08,,,,
292,SPY,257.81314182047595,437.25,stock,2023-11-09,,,,
293,SPY,-250.38200562743933,433.8399963378906,stock,2023-11-10,,,,
294,SPY,-1.0,0.425,option,2023-11-10,423.0,2023-11-24,put,0.12750668675923701
295,SPY,-4.6814083162211695,440.6099853515625,stock,2023-11-10,,,,
296,SPY,257.4781667390431,440.6099853515625,stock,2023-11-13,,,,
297,SPY,-252.6105947218623,440.19000244140625,stock,2023-11-14,,,,
298,SPY,252.8518135024715,448.7300109863281,stock,2023-11-15,,,,
299,SPY,-252.72821013652765,449.67999267578125,stock,2023-11-16,,,,
300,SPY,252.80571605615404,450.2300109863281,stock,2023-11-17,,,,
301,SPY,1.0,0.685,option,2023-11-17,460.0,2023-12-01,call,0.134310710743868
302,SPY,-23.374695278384657,450.7900085449219,stock,2023-11-17,,,,
303,SPY,1.0,0.605,option,2023-11-17,469.0,2023-12-15,call,0.13220554289997058
304,SPY,-15.355871743487853,450.7900085449219,stock,2023-11-17,,,,
305,SPY,-228.69004367455221,450.7900085449219,stock,2023-11-20,,,,
306,SPY,235.52709795832916,454.260009765625,stock,2023-11-21,,,,
307,SPY,-243.0983871982636,453.2699890136719,stock,2023-11-22,,,,
308,SPY,245.51484523695848,455.0199890136719,stock,2023-11-24,,,,
309,SPY,1.0,0.33,option,2023-11-24,474.0,2023-12-22,call,0.12657319643339446
310,SPY,-13.854902953573884,455.29998779296875,stock,2023-11-24,,,,
311,SPY,-216.20022137278394,455.29998779296875,stock,2023-11-27,,,,
312,SPY,217.76926618114032,454.4800109863281,stock,2023-11-28,,,,
313,SPY,-208.44081734519722,454.92999267578125,stock,2023-11-29,,,,
314,SPY,202.62031891721074,454.6099853515625,stock,2023-11-30,,,,
315,SPY,-198.11012177965068,456.3999938964844,stock,2023-12-01,,,,
316,SPY,-1.0,0.535,option,2023-12-01,441.0,2023-12-15,put,0.1182233614316336
317,SPY,-3.738017946272132,459.1000061035156,stock,2023-12-01,,,,
318,SPY,-1.0,1.2349999999999999,option,2023-12-01,441.0,2023-12-29,put,0.11803380548902397
319,SPY,-9.789290544182583,459.1000061035156,stock,2023-12-01,,,,
320,SPY,226.5345813975039,459.1000061035156,stock,2023-12-04,,,,
321,SPY,-223.37948929439256,456.69000244140625,stock,2023-12-05,,,,
322,SPY,227.9856298786142,456.6000061035156,stock,2023-12-06,,,,
323,SPY,-229.3902235125992,454.760009765625,stock,2023-12-07,,,,
324,SPY,226.46753914380923,458.2300109863281,stock,2023-12-08,,,,
325,SPY,-222.49385073286783,460.20001220703125,stock,2023-12-11,,,,
326,SPY,214.68566181841888,461.989990234375,stock,2023-12-12,,,,
327,SPY,-277.76306607579477,464.1000061035156,stock,2023-12-13,,,,
328,SPY,253.540675524141,470.5,stock,2023-12-14,,,,
329,SPY,-157.7976225273776,472.010009765625,stock,2023-12-15,,,,
330,SPY,-1.0,0.275,option,2023-12-15,451.0,2023-12-29,put,0.11549313469431004
331,SPY,-3.5418570528661264,469.3299865722656,stock,2023-12-15,,,,
332,SPY,155.87433347606571,469.3299865722656,stock,2023-12-18,,,,
333,SPY,-1.0,0.225,option,2023-12-18,453.0,2023-12-29,put,0.11540034959508866
334,SPY,-1.8406248750350573,471.9700012207031,stock,2023-12-18,,,,
335,SPY,-170.6797275107931,471.9700012207031,stock,2023-12-19,,,,
336,SPY,214.59980815479852,474.8399963378906,stock,2023-12-20,,,,
337,SPY,-235.464184591791,468.260009765625,stock,2023-12-21,,,,
338,SPY,270.75713328325327,472.70001220703125,stock,2023-12-22,,,,
339,SPY,-1.0,0.405,option,2023-12-22,455.0,2024-01-05,put,0.11690124562943499
340,SPY,-3.5965500390044425,473.6499938964844,stock,2023-12-22,,,,
341,SPY,-265.21352367544335,473.6499938964844,stock,2023-12-25,,,,
342,SPY,266.2891762993584,473.6499938964844,stock,2023-12-26,,,,
343,SPY,-265.88858461137715,475.6499938964844,stock,2023-12-27,,,,
344,SPY,266.0762517554016,476.510009765625,stock,2023-12-28,,,,
345,SPY,-266.0750117833617,476.69000244140625,stock,2023-12-29,,,,
346,SPY,-1.0,0.315,option,2023-12-29,456.0,2024-01-12,put,0.11426517366579107
347,SPY,-2.8796604719804386,475.30999755859375,stock,2023-12-29,,,,
348,SPY,-1.0,0.99,option,2023-12-29,456.0,2024-01-26,put,0.11402664848570307
349,SPY,-8.41630681481611,475.30999755859375,stock,2023-12-29,,,,
350,SPY,1.0,0.47,option,2023-12-29,495.0,2024-01-26,call,0.11402664848570307
351,SPY,-11.10668239373916,475.30999755859375,stock,2023-12-29,,,,
352,SPY,292.30013106362685,475.30999755859375,stock,2024-01-01,,,,
353,SPY,-291.9236732027679,475.30999755859375,stock,2024-01-02,,,,
354,SPY,287.670175777091,472.6499938964844,stock,2024-01-03,,,,
355,SPY,-289.8943547322789,468.7900085449219,stock,2024-01-04,,,,
356,SPY,293.4615622775143,467.2799987792969,stock,2024-01-05,,,,
357,SPY,-1.0,0.355,option,2024-01-05,449.0,2024-01-19,put,0.11344414628318474
358,SPY,-2.849655467868273,467.9200134277344,stock,2024-01-05,,,,
359,SPY,-277.18867749364165,467.9200134277344,stock,2024-01-08,,,,
360,SPY,278.30480796068855,474.6000061035156,stock,2024-01-09,,,,
361,SPY,-278.0691091449614,473.8800048828125,stock,2024-01-10,,,,
362,SPY,279.23983902096563,476.55999755859375,stock,2024-01-11,,,,
363,SPY,-278.4017990427857,476.3500061035156,stock,2024-01-12,,,,
